Name,Source,Condition,Condition augmented,proc_num#category,Ag,Al,B,Be,Bi,Cd,Co,Cr,Cu,Er,Eu,Fe,Ga,Li,Mg,Mn,Ni,Sc,Si,Sn,Ti,V,Zn,Zr
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2036, T4",all_alloys.csv,T4,T4,8,0,0.95947974,0,0,0,0,0,0.00050025,0.026013007,0,0,0.002501251,0,0,0.004502251,0.002501251,0,0,0.002501251,0,0.000750375,0,0.001250625,0
6066,Aluminium Vol1,T4,T4,8,0,0.958,0,0,0,0,0,0,0.009,0,0,0,0,0,0.011,0.009,0,0,0.013,0,0,0,0,0
6066,Introduction,T4,T4,8,0,0.957,0,0,0,0,0,0,0.01,0,0,0,0,0,0.011,0.008,0,0,0.014,0,0,0,0,0
2036,Light Alloys,T4,T4,8,0,0.952,0,0,0,0,0,0.001,0.026,0,0,0.005,0,0,0.0045,0.0025,0,0,0.005,0,0.0015,0,0.0025,0
2017,Aluminium Vol1,T4,T4,8,0,0.95,0,0,0,0,0,0,0.04,0,0,0,0,0,0.005,0.005,0,0,0,0,0,0,0,0
A1-4Cr-1Fe,Al-Cr-Fe and Al-Cr-Zr,T4,T4,8,0,0.9483,0,0,0,0,0,0.0411,0,0,0,0.0104,0,0,0,0.0002,0,0,0,0,0,0,0,0
2017,Introduction,T4,T4,8,0,0.942,0,0,0,0,0,0,0.04,0,0,0,0,0,0.006,0.007,0,0,0.005,0,0,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2618, T4",all_alloys.csv,T4,T4,8,0,0.937015358,0,0,0,0,0,0,0.023012657,0,0,0.011006053,0,0,0.01550853,0,0.010505778,0,0.001750963,0,0.000700385,0,0.000500275,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2017, T4",all_alloys.csv,T4,T4,8,0,0.935967984,0,0,0,0,0,0.00050025,0.04002001,0,0,0.003501751,0,0,0.006003002,0.007003502,0,0,0.005002501,0,0.000750375,0,0.001250625,0
2024,Introduction,T4,T4,8,0,0.935,0,0,0,0,0,0,0.044,0,0,0,0,0,0.015,0.006,0,0,0,0,0,0,0,0
2014,Introduction,T4,T4,8,0,0.935,0,0,0,0,0,0,0.044,0,0,0,0,0,0.005,0.008,0,0,0.008,0,0,0,0,0
Al-Cu-Li-Ag-Mg ALLOY,Al-Cu-Li-Ag-Mg,T4,T4,8,0.0037,0.9344,0,0,0,0,0,0,0.045,0,0,0.0003,0,0.0116,0.0036,0,0,0,0.0001,0,0,0,0,0.0013
2014,Aluminium Vol1,T4,T4,8,0,0.934,0,0,0,0,0,0,0.044,0,0,0,0,0,0.005,0.008,0,0,0.009,0,0,0,0,0
2024,Aluminium Vol1,T4,T4,8,0,0.934,0,0,0,0,0,0,0.045,0,0,0,0,0,0.015,0.006,0,0,0,0,0,0,0,0
Al-Cu-Li-Zr (as-extruded),Al-Cu-Li-Zr,T4,T4,8,0,0.9323,0,0,0,0,0,0.0001,0.0399,0,0,0.0012,0,0.0234,0.0002,0.0001,0.0001,0,0,0,0.0001,0,0.0005,0.0021
7005 No1,Thermomechanical treatments on high strength Al-Zn-Mg(-Cu) alloys,T4,T4,8,0,0.932,0,0,0,0,0,0.0014,0,0,0,0.0012,0,0,0.0104,0.0022,0,0,0.0009,0,0,0,0.0507,0.0012
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2024, T4",all_alloys.csv,T4,T4,8,0,0.927963982,0,0,0,0,0,0.00050025,0.043521761,0,0,0.002501251,0,0,0.015007504,0.006003002,0,0,0.002501251,0,0.000750375,0,0.001250625,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2014, T4",all_alloys.csv,T4,T4,8,0,0.927927928,0,0,0,0,0,0.000500501,0.044544545,0,0,0.003503504,0,0,0.005005005,0.008008008,0,0,0.008508509,0,0.000750751,0,0.001251251,0
AA7039,Establishing relationships between mechanical properties of aluminium alloys and optimised friction stir welding process parameters,T4,T4,8,0,0.926,0,0,0,0,0,0,0.001,0,0,0.002,0,0,0.025,0.002,0,0,0.001,0,0,0,0.043,0
Establishing relationships between mechanical properties of aluminium alloys and optimised friction stir welding process parameters,AA7039,T4,T4,8,0,0.926,0,0,0,0,0,0,0.001,0,0,0.002,0,0,0.025,0.002,0,0,0.001,0,0,0,0.043,0
7039 No2,Thermomechanical treatments on high strength Al-Zn-Mg(-Cu) alloys,T4,T4,8,0,0.9251,0,0,0,0,0,0.0014,0,0,0,0.0014,0,0,0.0278,0.0023,0,0,0.0009,0,0,0,0.0401,0.001
2024,Physical and mechanical properties of cast under vacuum aluminum alloy 2024 containing lithium additions,T4,T4,8,0,0.9248,0,0,0,0,0,0,0.0442,0,0,0.0053,0,0,0.0136,0.0071,0,0,0.005,0,0,0,0,0
2024 +2% Li,Physical and mechanical properties of cast under vacuum aluminum alloy 2024 containing lithium additions,T4,T4,8,0,0.9083,0,0,0,0,0,0,0.0409,0,0,0.0058,0,0.0186,0.014,0.0075,0,0,0.0049,0,0,0,0,0
7475,Atmospheric Stress Corrosion Cracking of a Superplastic 7475 Aluminum Alloy,T4,T4,8,0,0.9006,0,0,0,0,0,0.0019,0.0153,0,0,0.0008,0,0,0.0224,0.0006,0,0,0.0002,0,0.0002,0,0.058,0
2026 +4% Li,Physical and mechanical properties of cast under vacuum aluminum alloy 2024 containing lithium additions,T4,T4,8,0,0.893,0,0,0,0,0,0,0.0416,0,0,0.0046,0,0.0382,0.0128,0.0048,0,0,0.005,0,0,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2010, T41",all_alloys.csv,T41,T41,8,0,0.973229922,0,0,0,0,0,0.000750563,0.010007506,0,0,0.002501876,0,0,0.007005254,0.002501876,0,0,0.002501876,0,0,0,0.001501126,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6111, T41",all_alloys.csv,T41,T41,8,0,0.97047047,0,0,0,0,0,0.000500501,0.007007007,0,0,0.002002002,0,0,0.007507508,0.002752753,0,0,0.008508509,0,0.000500501,0,0.000750751,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6061, T42",all_alloys.csv,T42,T42,8,0,0.973021673,0,0,0,0,0,0.00195205,0.002752891,0,0,0.003503679,0,0,0.010010511,0.000750788,0,0,0.006006307,0,0.000750788,0,0.001251314,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2017, T42",all_alloys.csv,T42,T42,8,0,0.935967984,0,0,0,0,0,0.00050025,0.04002001,0,0,0.003501751,0,0,0.006003002,0.007003502,0,0,0.005002501,0,0.000750375,0,0.001250625,0
2219,Introduction,T42,T42,8,0,0.9334,0,0,0,0,0,0,0.063,0,0,0,0,0,0,0.003,0,0,0,0,0.0006,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2024, T42",all_alloys.csv,T42,T42,8,0,0.927963982,0,0,0,0,0,0.00050025,0.043521761,0,0,0.002501251,0,0,0.015007504,0.006003002,0,0,0.002501251,0,0.000750375,0,0.001250625,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6022, T43",all_alloys.csv,T43,T43,8,0,0.977782226,0,0,0,0,0,0.0005004,0.00060048,0,0,0.001251001,0,0,0.005754604,0.00060048,0,0,0.011509207,0,0.0007506,0,0.001251001,0
6061,Aluminium Vol1,T451,T451,8,0,0.9795,0,0,0,0,0,0.002,0.0025,0,0,0,0,0,0.01,0,0,0,0.006,0,0,0,0,0
6061,Introduction,T451,T451,8,0,0.9792,0,0,0,0,0,0.002,0.0028,0,0,0,0,0,0.01,0,0,0,0.006,0,0,0,0,0
6351,Aluminium Vol1,T451,T451,8,0,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0.01,0,0,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6061, T451",all_alloys.csv,T451,T451,8,0,0.973021673,0,0,0,0,0,0.00195205,0.002752891,0,0,0.003503679,0,0,0.010010511,0.000750788,0,0,0.006006307,0,0.000750788,0,0.001251314,0
6066,Aluminium Vol1,T451,T451,8,0,0.958,0,0,0,0,0,0,0.009,0,0,0,0,0,0.011,0.009,0,0,0.013,0,0,0,0,0
6066,Introduction,T451,T451,8,0,0.957,0,0,0,0,0,0,0.01,0,0,0,0,0,0.011,0.008,0,0,0.014,0,0,0,0,0
2017,Aluminium Vol1,T451,T451,8,0,0.95,0,0,0,0,0,0,0.04,0,0,0,0,0,0.005,0.005,0,0,0,0,0,0,0,0
2017,Introduction,T451,T451,8,0,0.942,0,0,0,0,0,0,0.04,0,0,0,0,0,0.006,0.007,0,0,0.005,0,0,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2017, T451",all_alloys.csv,T451,T451,8,0,0.935967984,0,0,0,0,0,0.00050025,0.04002001,0,0,0.003501751,0,0,0.006003002,0.007003502,0,0,0.005002501,0,0.000750375,0,0.001250625,0
2014,Introduction,T451,T451,8,0,0.935,0,0,0,0,0,0,0.044,0,0,0,0,0,0.005,0.008,0,0,0.008,0,0,0,0,0
2014,Aluminium Vol1,T451,T451,8,0,0.934,0,0,0,0,0,0,0.044,0,0,0,0,0,0.005,0.008,0,0,0.009,0,0,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6061, T4510/T4511",all_alloys.csv,T4510,T4510,8,0,0.973021673,0,0,0,0,0,0.00195205,0.002752891,0,0,0.003503679,0,0,0.010010511,0.000750788,0,0,0.006006307,0,0.000750788,0,0.001251314,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6061, T4510/T4511",all_alloys.csv,T4511,T4511,8,0,0.973021673,0,0,0,0,0,0.00195205,0.002752891,0,0,0.003503679,0,0,0.010010511,0.000750788,0,0,0.006006307,0,0.000750788,0,0.001251314,0
6063,Aluminium Vol1,T5,T5,9,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
6463,Aluminium Vol1,T5,T5,9,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
6063,Introduction,T5,T5,9,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
6463,Introduction,T5,T5,9,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6063, T5",all_alloys.csv,T5,T5,9,0,0.984992496,0,0,0,0,0,0.00050025,0.00050025,0,0,0.001750875,0,0,0.006753377,0.00050025,0,0,0.004002001,0,0.00050025,0,0.00050025,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6005, T5",all_alloys.csv,T5,T5,9,0,0.983237428,0,0,0,0,0,0.000500375,0.000500375,0,0,0.001751313,0,0,0.005003753,0.000500375,0,0,0.007505629,0,0.000500375,0,0.000500375,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6005A, T5",all_alloys.csv,T5,T5,9,0,0.978734051,0,0,0,0,0,0.001501126,0.001501126,0,0,0.001751313,0,0,0.005504128,0.002501876,0,0,0.007005254,0,0.000500375,0,0.001000751,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6016, T5",all_alloys.csv,T5,T5,9,0,0.976488244,0,0,0,0,0,0.00050025,0.0010005,0,0,0.002501251,0,0,0.004252126,0.0010005,0,0,0.012506253,0,0.000750375,0,0.0010005,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7020, T5",all_alloys.csv,T5,T5,9,0,0.931558935,0,0,0,0,0,0.002251351,0.0010006,0,0,0.002001201,0,0,0.012007204,0.002751651,0,0,0.001751051,0,0.00025015,0,0.045027016,0.001400841
Alloy 1: Mercosil (Sand/Foam),Manufacturing Feasibility of All-Aluminum Automotive Engines Via Application of High Silicon Aluminum Alloy,T5,T5,9,0,0.7995,0,0,0,0,0,0,0.0025,0,0,0.0025,0,0,0.0095,0.003,0,0,0.18,0,0.002,0,0.001,0
Alloy 1: Mercosil (Perm mold),Manufacturing Feasibility of All-Aluminum Automotive Engines Via Application of High Silicon Aluminum Alloy,T5,T5,9,0,0.795,0,0,0,0,0,0,0.0025,0,0,0.006,0,0,0.0105,0.003,0,0,0.18,0,0.002,0,0.001,0
Alloy 1: Mercosil (Die cast),Manufacturing Feasibility of All-Aluminum Automotive Engines Via Application of High Silicon Aluminum Alloy,T5,T5,9,0,0.789,0,0,0,0,0,0,0.0025,0,0,0.012,0,0,0.0105,0.003,0,0,0.18,0,0.002,0,0.001,0
Alloy 2A and 2B: Super Mercosil (Sand/Foam),Manufacturing Feasibility of All-Aluminum Automotive Engines Via Application of High Silicon Aluminum Alloy,T5,T5,9,0,0.758,0,0,0,0,0,0,0.0025,0,0,0.0025,0,0,0.011,0.003,0,0,0.22,0,0.002,0,0.001,0
Alloy 2A and 2B: Super Mercosil (Perm mold),Manufacturing Feasibility of All-Aluminum Automotive Engines Via Application of High Silicon Aluminum Alloy,T5,T5,9,0,0.7545,0,0,0,0,0,0,0.0025,0,0,0.006,0,0,0.011,0.003,0,0,0.22,0,0.002,0,0.001,0
Alloy 2A and 2B: Super Mercosil (Die cast),Manufacturing Feasibility of All-Aluminum Automotive Engines Via Application of High Silicon Aluminum Alloy,T5,T5,9,0,0.7495,0,0,0,0,0,0,0.0025,0,0,0.011,0,0,0.011,0.003,0,0,0.22,0,0.002,0,0.001,0
6063,Light Alloys,T53,T53,9,0,0.98075,0,0,0,0,0,0.001,0.001,0,0,0.0035,0,0,0.00675,0.001,0,0,0.004,0,0.001,0,0.001,0
7005,Light Alloys,T53,T53,9,0,0.92495,0,0,0,0,0,0.0013,0.001,0,0,0.004,0,0,0.014,0.0045,0,0,0.0035,0,0.00035,0,0.045,0.0014
6101,Aluminium Vol1,T6,T6,10,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.005,0,0,0,0,0
6463,Aluminium Vol1,T6,T6,10,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
6063,Introduction,T6,T6,10,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
6463,Introduction,T6,T6,10,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
6063,Aluminium Vol1,T6,T6,10,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
6101,Introduction,T6,T6,10,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0.005,0,0,0,0,0
6951,Aluminium Vol1,T6,T6,10,0,0.9885,0,0,0,0,0,0,0.0025,0,0,0,0,0,0.006,0,0,0,0.003,0,0,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6463, T6",all_alloys.csv,T6,T6,10,0,0.986993497,0,0,0,0,0,0,0.0010005,0,0,0.000750375,0,0,0.006753377,0.000250125,0,0,0.004002001,0,0,0,0.000250125,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6060, T6",all_alloys.csv,T6,T6,10,0,0.986232791,0,0,0,0,0,0.000250313,0.000500626,0,0,0.002002503,0,0,0.004755945,0.000500626,0,0,0.004505632,0,0.000500626,0,0.000750939,0
6063,Influence of chemical composition variation and heat treatment on microstructure and mechanical properties of 6xxx alloys,T6,T6,10,0,0.98581,0,0,0,0,0,0,0.00026,0,0,0.0018,0,0,0.0055,0.0007,5e-05,0,0.0055,0,0.00018,0,0.0002,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6063, T6",all_alloys.csv,T6,T6,10,0,0.984992496,0,0,0,0,0,0.00050025,0.00050025,0,0,0.001750875,0,0,0.006753377,0.00050025,0,0,0.004002001,0,0.00050025,0,0.00050025,0
6082,Microstructural evolution and tensile mechanical properties of thixoformed high performance aluminium alloys,T6,T6,10,0,0.9845,0,0,0,0,0,0,0.0002,0,0,0.0025,0,0,0.0069,0.0045,0,0,0.001,0,0,0,0.0004,0
6060,Mechanical properties of aluminium alloys processed by SPD: Comparison of different alloy systems and possible product areas,T6,T6,10,0,0.9831,0,0,0,0,0,0.0013,0,0,0,0.0019,0,0,0.0074,0.0003,0,0,0.006,0,0,0,0,0
6151,Aluminium Vol1,T6,T6,10,0,0.9815,0,0,0,0,0,0.0025,0,0,0,0,0,0,0.006,0,0,0,0.01,0,0,0,0,0
601,Liquid phase sintering of aluminium alloys,T6,T6,10,0,0.9815,0,0,0,0,0,0,0.0025,0,0,0,0,0,0.01,0,0,0,0.006,0,0,0,0,0
6061,Liquid phase sintering of aluminium alloys,T6,T6,10,0,0.981,0,0,0,0,0,0,0.003,0,0,0,0,0,0.01,0,0,0,0.006,0,0,0,0,0
6063,Light Alloys,T6,T6,10,0,0.98075,0,0,0,0,0,0.001,0.001,0,0,0.0035,0,0,0.00675,0.001,0,0,0.004,0,0.001,0,0.001,0
6005,Mechanical properties of aluminium alloys processed by SPD: Comparison of different alloy systems and possible product areas,T6,T6,10,0,0.9797,0,0,0,0,0,0,0,0,0,0.002,0,0,0.0056,0.0047,0,0,0.008,0,0,0,0,0
6061,Aluminium Vol1,T6,T6,10,0,0.9795,0,0,0,0,0,0.002,0.0025,0,0,0,0,0,0.01,0,0,0,0.006,0,0,0,0,0
6061,Laser shock hardening of weld zones in aluminum alloys,T6,,10,0,0.9793,0,0,0,0,0,0.002,0.0027,0,0,0,0,0,0.01,0,0,0,0.006,0,0,0,0,0
6061,Laser shock hardening of weld zones in aluminum alloys,T6,T6,10,0,0.9793,0,0,0,0,0,0.002,0.0027,0,0,0,0,0,0.01,0,0,0,0.006,0,0,0,0,0
6061,Introduction,T6,T6,10,0,0.9792,0,0,0,0,0,0.002,0.0028,0,0,0,0,0,0.01,0,0,0,0.006,0,0,0,0,0
6061,Aluminum alloy 6069 part II: fracture toughness of 6061-T6 and 6069-T7,T6,T6,10,0,0.97877,0,0,0,0,0,0.0005,0.0024,0,0,0.002,0.0001,0,0.0093,0.0001,0,0,0.0066,0,0.00013,0.0001,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6005A, T6",all_alloys.csv,T6,T6,10,0,0.978734051,0,0,0,0,0,0.001501126,0.001501126,0,0,0.001751313,0,0,0.005504128,0.002501876,0,0,0.007005254,0,0.000500375,0,0.001000751,0
6351,Aluminium Vol1,T6,T6,10,0,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0.01,0,0,0,0,0
6351,Introduction,T6,T6,10,0,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0.01,0,0,0,0,0
6053,Aluminium Vol1,T6,T6,10,0,0.9775,0,0,0,0,0,0.0025,0,0,0,0,0,0,0.013,0,0,0,0.007,0,0,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6016, T6",all_alloys.csv,T6,T6,10,0,0.976488244,0,0,0,0,0,0.00050025,0.0010005,0,0,0.002501251,0,0,0.004252126,0.0010005,0,0,0.012506253,0,0.000750375,0,0.0010005,0
6082,Mechanical properties of aluminium alloys processed by SPD: Comparison of different alloy systems and possible product areas,T6,T6,10,0,0.9764,0,0,0,0,0,0,0,0,0,0.002,0,0,0.0064,0.0052,0,0,0.01,0,0,0,0,0
AA6061,Establishing relationships between mechanical properties of aluminium alloys and optimised friction stir welding process parameters,T6,T6,10,0,0.9763,0,0,0,0,0,0,0.0022,0,0,0.0035,0,0,0.011,0.0012,0,0,0.0058,0,0,0,0,0
Establishing relationships between mechanical properties of aluminium alloys and optimised friction stir welding process parameters,AA6061,T6,,10,0,0.9763,0,0,0,0,0,0,0.0022,0,0,0.0035,0,0,0.011,0.0012,0,0,0.0058,0,0,0,0,0
6061 (base metal),CO2 Laser Beam Welding,T6,T6,10,0,0.9754,0,0,0,0,0,0.0016,0.0031,0,0,0.0025,0,0,0.0099,0.0008,0,0,0.0066,0,0,0,0.0001,0
6082,Influence of chemical composition variation and heat treatment on microstructure and mechanical properties of 6xxx alloys,T6,T6,10,0,0.97458,0,0,0,0,0,0,0.00022,0,0,0.0016,0,0,0.0076,0.0056,4e-05,0,0.01,0,0.00023,0,0.00013,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6061, T6",all_alloys.csv,T6,T6,10,0,0.973021673,0,0,0,0,0,0.00195205,0.002752891,0,0,0.003503679,0,0,0.010010511,0.000750788,0,0,0.006006307,0,0.000750788,0,0.001251314,0
6082 Modified,Microstructural evolution and tensile mechanical properties of thixoformed high performance aluminium alloys,T6,T6,10,0,0.97298,0,0,0,0,0,0,1e-05,0,0,0.001,0,0,0.0121,0.001,0,0,0.0129,0,0,0,1e-05,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6151, T6",all_alloys.csv,T6,T6,10,0,0.972486243,0,0,0,0,0,0.002501251,0.001750875,0,0,0.005002501,0,0,0.006253127,0.0010005,0,0,0.009004502,0,0.000750375,0,0.001250625,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6009, T6",all_alloys.csv,T6,T6,10,0,0.972472472,0,0,0,0,0,0.000500501,0.003753754,0,0,0.002502503,0,0,0.006006006,0.005005005,0,0,0.008008008,0,0.000500501,0,0.001251251,0
AA6061,Influence of aging treatment on mechanical properties of 6061 aluminum alloy,T6,T6,10,0,0.97102,0,0,0,0,0,0.00021,0.00321,0,0,0.00456,0,0,0.0091,0.00212,0,0,0.008,0,0,0,0.00178,0
6061,Influence of chemical composition variation and heat treatment on microstructure and mechanical properties of 6xxx alloys,T6,T6,10,0,0.97062,0,0,0,0,0,0.0035,0.0035,0,0,0.0016,0,0,0.0107,0.0015,7e-05,0,0.0078,0,0.00029,0,0.00042,0
10ALCR,Al-Li-Co,T6,,10,0,0.9705,0,0,0,0,0.001,0,0,0,0,0,0,0.0285,0,0,0,0,0,0,0,0,0,0
10ALCR,Al-Li-Co,T6,T6,10,0,0.9705,0,0,0,0,0.001,0,0,0,0,0,0,0.0285,0,0,0,0,0,0,0,0,0,0
Al-Li-Zr sheet,Factors Influencing Fracture Toughness and Other Properties of Aluminum - Lithium Alloys,T6,,10,0,0.9699,0,0,0,0,0,0,0,0,0,0.0007,0,0.0276,0,0,0,0,0.0004,0,0,0,0,0.0014
Al-Li-Zr sheet,Factors Influencing Fracture Toughness and Other Properties of Aluminum - Lithium Alloys,T6,T6,10,0,0.9699,0,0,0,0,0,0,0,0,0,0.0007,0,0.0276,0,0,0,0,0.0004,0,0,0,0,0.0014
6070,Aluminium Vol1,T6,T6,10,0,0.9695,0,0,0,0,0,0,0.0025,0,0,0,0,0,0.008,0.007,0,0,0.013,0,0,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6010, T6",all_alloys.csv,T6,T6,10,0,0.968468468,0,0,0,0,0,0.000500501,0.003753754,0,0,0.002502503,0,0,0.008008008,0.005005005,0,0,0.01001001,0,0.000500501,0,0.001251251,0
6061,Strengthening in the new aluminum alloy AA 6069,T6,,10,0,0.968355,0,4.5e-05,0,0,0,0.0015,0.00275,0,0,0.007,0.0003,0,0.01,0.0015,0,0,0.006,0,0.0015,0.00105,0,0
6061,Strengthening in the new aluminum alloy AA 6069,T6,T6,10,0,0.968355,0,4.5e-05,0,0,0,0.0015,0.00275,0,0,0.007,0.0003,0,0.01,0.0015,0,0,0.006,0,0.0015,0.00105,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6082, T6",all_alloys.csv,T6,T6,10,0,0.96822617,0,0,0,0,0,0.001250938,0.000500375,0,0,0.002501876,0,0,0.009006755,0.007005254,0,0,0.010007506,0,0.000500375,0,0.001000751,0
6070,Introduction,T6,T6,10,0,0.9682,0,0,0,0,0,0,0.0028,0,0,0,0,0,0.008,0.007,0,0,0.014,0,0,0,0,0
AA6009,Texture and mechanical property anisotropy in an Al‰ÛÒMg‰ÛÒSi‰ÛÒCu alloy,T6,T6,10,0,0.96775,0,0,0,0,0,0.001,0.00375,0,0,0.005,0,0,0.006,0.005,0,0,0.008,0,0,0.001,0.0025,0
40ALCR,Al-Li-Co,T6,,10,0,0.9675,0,0,0,0,0.004,0,0,0,0,0,0,0.0285,0,0,0,0,0,0,0,0,0,0
AA6013,Texture and mechanical property anisotropy in an Al‰ÛÒMg‰ÛÒSi‰ÛÒCu alloy,T6,T6,10,0,0.9675,0,0,0,0,0,0,0.008,0,0,0.003,0,0,0.01,0.0035,0,0,0.008,0,0,0,0,0
40ALCR,Al-Li-Co,T6,T6,10,0,0.9675,0,0,0,0,0.004,0,0,0,0,0,0,0.0285,0,0,0,0,0,0,0,0,0,0
6061,Light Alloys,T6,T6,10,0,0.9668,0,0,0,0,0,0.00195,0.00275,0,0,0.007,0,0,0.01,0.0015,0,0,0.006,0,0.0015,0,0.0025,0
Al‰ÛÒMg‰ÛÒSi‰ÛÒCu alloy,Texture and mechanical property anisotropy in an Al‰ÛÒMg‰ÛÒSi‰ÛÒCu alloy,T6,T6,10,0,0.9663,0,0,0,0,0,0,0.0097,0,0,0.0014,0,0,0.0098,0.0051,0,0,0.0077,0,0,0,0,0
6061,Nanostructure and related mechanical properties of an Al‰ÛÒMg‰ÛÒSi alloy processed by severe plastic deformation,T6,T6,10,0,0.96625,0,0,0,0,0,0.0025,0.00275,0,0,0.007,0,0,0.01,0.0015,0,0,0.006,0,0.0015,0,0.0025,0
6069,Aluminum alloy 6069 part II: fracture toughness of 6061-T6 and 6069-T6,T6,T6,10,0,0.96592,0,0,0,0,0,0.0022,0.0058,0,0,0.0028,0.0002,0,0.0132,0.0002,0,0,0.0079,0,0.00048,0.0013,0,0
6069,Strengthening in the new aluminum alloy AA 6069,T6,,10,0,0.96456,0,0,0,0,0,0.00215,0.0077,0,0,0.00205,0,0,0.01435,0,0,0,0.00895,0,0.00024,0,0,0
6069,Strengthening in the new aluminum alloy AA 6069,T6,T6,10,0,0.96456,0,0,0,0,0,0.00215,0.0077,0,0,0.00205,0,0,0.01435,0,0,0,0.00895,0,0.00024,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6070, T6",all_alloys.csv,T6,T6,10,0,0.963963964,0,0,0,0,0,0.000500501,0.002752753,0,0,0.002502503,0,0,0.008508509,0.007007007,0,0,0.013513514,0,0,0,0.001251251,0
AA6010,Texture and mechanical property anisotropy in an Al‰ÛÒMg‰ÛÒSi‰ÛÒCu alloy,T6,T6,10,0,0.96375,0,0,0,0,0,0.001,0.00375,0,0,0.005,0,0,0.008,0.005,0,0,0.01,0,0,0.001,0.0025,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6013, T6",all_alloys.csv,T6,T6,10,0,0.963722792,0,0,0,0,0,0.000500375,0.00850638,0,0,0.002501876,0,0,0.010007506,0.005003753,0,0,0.008006005,0,0.000500375,0,0.001250938,0
80ALCR,Al-Li-Co,T6,,10,0,0.9635,0,0,0,0,0.008,0,0,0,0,0,0,0.0285,0,0,0,0,0,0,0,0,0,0
80ALCR,Al-Li-Co,T6,T6,10,0,0.9635,0,0,0,0,0.008,0,0,0,0,0,0,0.0285,0,0,0,0,0,0,0,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6262,T6",all_alloys.csv,T6,T6,10,0,0.963169977,0,0,0.00548957,0,0,0.000898293,0.002744785,0,0,0.003493363,0,0,0.009981036,0.000748578,0,0,0.005988622,0,0.000748578,0,0.00124763,0
6151,Light Alloys,T6,T6,10,0,0.96275,0,0,0,0,0,0.0025,0.0035,0,0,0.01,0,0,0.00625,0.002,0,0,0.009,0,0.0015,0,0.0025,0
